environment,battle_style,core_strength,personality,social_style,pokemon_name,img_url,shiny_img_url,type1,pokedex_entry,hp,attack,defense,is_legendary,is_mythical
Verdant Forests,Methodical Warrior,Raw Power,Gentle & Protective,Flexible,Rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/812.png,grass,"By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.",100,125,90,False,False
Volcanic Mountains,Methodical Warrior,Raw Power,Passionate & Fierce,Flexible,Scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/813.png,fire,"A warm-up of running around gets fire energy coursing through this Pokémon’s body. Once that happens, it’s ready to fight at full power.",50,71,40,False,False
Volcanic Mountains,Methodical Warrior,Speed & Evasion,Passionate & Fierce,Flexible,Raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/814.png,fire,Its thick and fluffy fur protects it from the cold and enables it to use hotter fire moves.,65,86,60,False,False
Volcanic Mountains,Aggressive Brawler,Speed & Evasion,Passionate & Fierce,Flexible,Cinderace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/815.png,fire,"It juggles a pebble with its feet, turning it into a burning soccer ball. Its shots strike opponents hard and leave them scorched.",80,116,75,False,False
Serene Waters,Versatile All-Rounder,Raw Power,Adaptable & Friendly,Flexible,Sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/816.png,water,"When scared, this Pokémon cries. Its tears pack the chemical punch of 100 onions, and attackers won’t be able to resist weeping.",50,40,40,False,False
Serene Waters,Versatile All-Rounder,Raw Power,Adaptable & Friendly,Flexible,Drizzile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/817.png,water,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",65,60,55,False,False
Serene Waters,Glass Cannon Mage,Raw Power,Intelligent & Mysterious,Flexible,Inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/818.png,water,"It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.",70,85,65,False,False
Bustling Cities,Methodical Warrior,Resilience,Gentle & Protective,Team Player,Skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/819.png,normal,"Found throughout the Galar region, this Pokémon becomes uneasy if its cheeks are ever completely empty of berries.",70,55,55,False,False
Bustling Cities,Methodical Warrior,Resilience,Gentle & Protective,Team Player,Greedent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/820.png,normal,"It stashes berries in its tail—so many berries that they fall out constantly. But this Pokémon is a bit slow-witted, so it doesn’t notice the loss.",120,95,95,False,False
Mythical Skies,Methodical Warrior,Speed & Evasion,Playful & Energetic,Flexible,Rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/821.png,flying,"It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit.",38,47,35,False,False
Mythical Skies,Methodical Warrior,Speed & Evasion,Playful & Energetic,Flexible,Corvisquire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/822.png,flying,"Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies.",68,67,55,False,False
Mythical Skies,Methodical Warrior,Resilience,Gentle & Protective,Flexible,Corviknight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/823.png,flying,This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe.,98,87,105,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Blipbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/824.png,bug,"A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t.",25,20,20,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Dottler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/825.png,bug,"It barely moves, but it’s still alive. Hiding in its shell without food or water seems to have awakened its psychic powers.",50,35,80,False,False
Verdant Forests,Immovable Wall,Resilience,Gentle & Protective,Flexible,Orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/826.png,bug,"It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power.",60,45,110,False,False
Ancient Ruins,Versatile All-Rounder,Resilience,Gentle & Protective,Lone Wolf,Nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/827.png,dark,"Aided by the soft pads on its feet, it silently raids the food stores of other Pokémon. It survives off its ill-gotten gains.",40,28,28,False,False
Ancient Ruins,Versatile All-Rounder,Resilience,Gentle & Protective,Lone Wolf,Thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/828.png,dark,"It secretly marks potential targets with a scent. By following the scent, it stalks its targets and steals from them when they least expect it.",70,58,58,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Gossifleur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/829.png,grass,"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",40,40,60,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Eldegoss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/830.png,grass,The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,60,50,90,False,False
Bustling Cities,Versatile All-Rounder,Resilience,Gentle & Protective,Team Player,Wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/831.png,normal,"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",42,40,55,False,False
Bustling Cities,Methodical Warrior,Resilience,Gentle & Protective,Team Player,Dubwool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/832.png,normal,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",72,80,100,False,False
Serene Waters,Methodical Warrior,Raw Power,Adaptable & Friendly,Flexible,Chewtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/833.png,water,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,50,64,50,False,False
Serene Waters,Methodical Warrior,Raw Power,Adaptable & Friendly,Flexible,Drednaw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/834.png,water,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",90,115,90,False,False
Bustling Cities,Methodical Warrior,Resilience,Gentle & Protective,Flexible,Yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/835.png,electric,"This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.",59,45,50,False,False
Bustling Cities,Swift Scout,Speed & Evasion,Playful & Energetic,Flexible,Boltund,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/836.png,electric,This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,69,90,60,False,False
Volcanic Mountains,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Rolycoly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/837.png,rock,"Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago.",30,40,50,False,False
Volcanic Mountains,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Carkol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/838.png,rock,It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.,80,60,90,False,False
Volcanic Mountains,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Coalossal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/839.png,rock,"It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",110,80,120,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Applin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/840.png,grass,"It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",40,40,80,False,False
Verdant Forests,Methodical Warrior,Raw Power,Gentle & Protective,Flexible,Flapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/841.png,grass,"It ate a sour apple, and that induced its evolution. In its cheeks, it stores an acid capable of causing chemical burns.",70,110,80,False,False
Verdant Forests,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Appletun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/842.png,grass,"Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.",110,85,80,False,False
Volcanic Mountains,Methodical Warrior,Resilience,Gentle & Protective,Flexible,Silicobra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/843.png,ground,"As it digs, it swallows sand and stores it in its neck pouch. The pouch can hold more than 17 pounds of sand.",52,57,75,False,False
Volcanic Mountains,Methodical Warrior,Resilience,Gentle & Protective,Flexible,Sandaconda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/844.png,ground,"When it contracts its body, over 220 pounds of sand sprays from its nose. If it ever runs out of sand, it becomes disheartened.",72,107,125,False,False
Mythical Skies,Versatile All-Rounder,Resilience,Gentle & Protective,Flexible,Cramorant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/845.png,flying,"It’s so strong that it can knock out some opponents in a single hit, but it also may forget what it’s battling midfight.",70,85,55,False,False
Serene Waters,Methodical Warrior,Speed & Evasion,Playful & Energetic,Flexible,Arrokuda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/846.png,water,"If it sees any movement around it, this Pokémon charges for it straightaway, leading with its sharply pointed jaw. It’s very proud of that jaw.",41,63,40,False,False
Serene Waters,Aggressive Brawler,Speed & Evasion,Passionate & Fierce,Flexible,Barraskewda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/847.png,water,"This Pokémon has a jaw that’s as sharp as a spear and as strong as steel. Apparently Barraskewda’s flesh is surprisingly tasty, too.",61,123,60,False,False
